Id,Temperature (K),Pressure (kPa),N Components,Component 1,Role 1,Mole Fraction 1,Component 2,Role 2,Mole Fraction 2,OsmoticCoefficient Value (),OsmoticCoefficient Uncertainty (),Source
2232d1d2e7194fc5bec607a4ef53eb65,298.15,101.0,2,O,Solvent,0.9986524705187628,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.001347529481237,0.852,0.0035,10.1016/j.fluid.2009.02.007
40f3ae1d0c9d449e95bd882b938ee6d5,298.15,101.0,2,O,Solvent,0.9983130133425152,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0016869866574847,0.83,0.0045,10.1016/j.fluid.2009.02.007
8c1b624b6e1a47bb924b38aceb94025d,298.15,101.0,2,O,Solvent,0.9977190699212064,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0022809300787935,0.815,0.0045,10.1016/j.fluid.2009.02.007
b5e9f68f6b9742d9854fa2e473af54bd,298.15,101.0,2,O,Solvent,0.9969395836917468,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0030604163082532,0.782,0.0055,10.1016/j.fluid.2009.02.007
0dc8a9e45e9e4f3b87f0ba4f80b8afec,298.15,101.0,2,O,Solvent,0.99625428501465,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.00374571498535,0.774,0.0055,10.1016/j.fluid.2009.02.007
5360f2a1b8e94b7d933f519cc5cbf2cf,298.15,101.0,2,O,Solvent,0.9952521914268586,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0047478085731414,0.754,0.006,10.1016/j.fluid.2009.02.007
3e8459eecfd84748be580367299632c2,298.15,101.0,2,O,Solvent,0.9941328069775864,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0058671930224133,0.751,0.006,10.1016/j.fluid.2009.02.007
b86c9a2f15bc4790a035a39d304c352d,298.15,101.0,2,O,Solvent,0.9924282786587074,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0075717213412927,0.736,0.0065,10.1016/j.fluid.2009.02.007
7556caa41afd47579c32d83be32ad2a6,298.15,101.0,2,O,Solvent,0.990885219015825,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0091147809841748,0.724,0.007,10.1016/j.fluid.2009.02.007
6a9834397f0848a888dbf92a4ea7ce34,298.15,101.0,2,O,Solvent,0.9875832202480272,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0124167797519726,0.712,0.007,10.1016/j.fluid.2009.02.007
6562fabcf3ec4f9c9dc11e1919de6207,298.15,101.0,2,O,Solvent,0.9841862261523382,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0158137738476617,0.706,0.0075,10.1016/j.fluid.2009.02.007
c5d2d9da9adf42929d0e25735dc29954,298.15,101.0,2,O,Solvent,0.9802253649741516,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0197746350258486,0.697,0.0075,10.1016/j.fluid.2009.02.007
7068e9655866443d91a0a9eca75a4a4b,298.15,101.0,2,O,Solvent,0.9718792456227444,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0281207543772554,0.696,0.0075,10.1016/j.fluid.2009.02.007
948a79a331894e20b8f72dbcd1d10f5a,298.15,101.0,2,O,Solvent,0.9670907288830296,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0329092711169704,0.694,0.0075,10.1016/j.fluid.2009.02.007
47a74fed42404cd8b7cbe5f68a2b1632,298.15,101.0,2,O,Solvent,0.9525887658822758,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,Solvent,0.0474112341177242,0.733,0.0065,10.1016/j.fluid.2009.02.007
1cb76446c7794a768f2c1aa9a69ad29d,298.15,101.0,2,O,Solvent,0.9997622542597604,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.0002377457402395,0.923,0.002,10.1016/j.fluid.2009.02.007
be4b44bf75ba4ad2bbeff2bc9cb98f45,298.15,101.0,2,O,Solvent,0.9995948194479658,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.0004051805520342,0.895,0.0025,10.1016/j.fluid.2009.02.007
9de0bef1a4f64c9e8bc2e975ed413296,298.15,101.0,2,O,Solvent,0.9994094463327176,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.0005905536672824,0.884,0.003,10.1016/j.fluid.2009.02.007
add6a6f6652542b28ded1fa4c9fc2f65,298.15,101.0,2,O,Solvent,0.9992187457740536,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.0007812542259465,0.863,0.0035,10.1016/j.fluid.2009.02.007
16b7553b7e9e4dd89056c72f84b2fb87,298.15,101.0,2,O,Solvent,0.9988591315262976,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.0011408684737023,0.837,0.004,10.1016/j.fluid.2009.02.007
7cb287a0bc8c484ab9455ba6129217a7,298.15,101.0,2,O,Solvent,0.9985967765314684,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.0014032234685315,0.821,0.0045,10.1016/j.fluid.2009.02.007
10943192a77f45cba2ba3fd6648c4bf2,298.15,101.0,2,O,Solvent,0.9978338558253396,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.0021661441746603,0.809,0.005,10.1016/j.fluid.2009.02.007
26d4e4fd79314336a970989a4b058faf,298.15,101.0,2,O,Solvent,0.9971795714496368,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.0028204285503631,0.791,0.005,10.1016/j.fluid.2009.02.007
281e5eaa357046bcb425dd7fa3c118b8,298.15,101.0,2,O,Solvent,0.9965100434680328,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.003489956531967,0.78,0.0055,10.1016/j.fluid.2009.02.007
ed0b3805f000431e9e9dce39bb06cad7,298.15,101.0,2,O,Solvent,0.9949792429525732,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.0050207570474267,0.767,0.006,10.1016/j.fluid.2009.02.007
bb28f9344add4e688c29cc931942519c,298.15,101.0,2,O,Solvent,0.9936416443094096,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.0063583556905901,0.741,0.0065,10.1016/j.fluid.2009.02.007
9c1841a95491417aac853b31fd4e9d1f,298.15,101.0,2,O,Solvent,0.9916269181251176,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.0083730818748825,0.721,0.007,10.1016/j.fluid.2009.02.007
c0edfa6d6a994adfa113729bdcbca961,298.15,101.0,2,O,Solvent,0.9874461876727756,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.0125538123272244,0.71,0.0075,10.1016/j.fluid.2009.02.007
e7dd43203b454c8196b0589a2269fc74,298.15,101.0,2,O,Solvent,0.9830828764014892,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.0169171235985109,0.698,0.0075,10.1016/j.fluid.2009.02.007
e7450e24471846c7a585a7d0f223a1ce,298.15,101.0,2,O,Solvent,0.9747087722540094,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.0252912277459906,0.692,0.0075,10.1016/j.fluid.2009.02.007
e986d1c1455c4ded88ddc8d1ab724897,298.15,101.0,2,O,Solvent,0.9622607489511888,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],Solvent,0.0377392510488111,0.693,0.0075,10.1016/j.fluid.2009.02.007
de29b1e09cb54344b4df7046f0423767,298.15,101.0,2,N.N.O=S(=O)(O)O,Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,0.643,0.008,10.1016/j.jct.2013.08.018
fc8d65bf0f874beb82a428ed1d5992ac,298.15,101.0,2,N.N.O=S(=O)(O)O,Solvent,0.0512747768294498,O,Solvent,0.9487252231705502,0.629,0.0085,10.1016/j.jct.2013.08.018
6f32572079e147f6944c0aba7d11ca86,298.15,101.0,2,N.N.O=S(=O)(O)O,Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,0.64,0.008,10.1016/j.jct.2013.08.018
62dd0d36a0d541bdb7d8fa49f6bb6c47,298.15,101.0,2,N.N.O=S(=O)(O)O,Solvent,0.0512747768294498,O,Solvent,0.9487252231705502,0.627,0.0085,10.1016/j.jct.2013.08.018
25a31ff2b1e741aaaec4938d4625e54d,298.15,101.0,2,N.N.O=S(=O)(O)O,Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,0.643,0.008,10.1016/j.jct.2013.08.018
422568454036441bbf3d832d3de4c7f3,298.15,101.0,2,N.N.O=S(=O)(O)O,Solvent,0.0512747768294498,O,Solvent,0.9487252231705502,0.625,0.0085,10.1016/j.jct.2013.08.018
e357db0e6d904a72897978152e1fc17e,298.15,101.0,2,N.N.O=S(=O)(O)O,Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,0.641,0.008,10.1016/j.jct.2013.08.018
781d395f4a1e43bbbbf540a75a5b295f,298.15,101.0,2,N.N.O=S(=O)(O)O,Solvent,0.0512747768294498,O,Solvent,0.9487252231705502,0.627,0.0085,10.1016/j.jct.2013.08.018
a0758b26df28450dad53decf61815c85,298.15,101.0,2,N.N.O=S(=O)(O)O,Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,0.643,0.008,10.1016/j.jct.2013.08.018
cdeedf8c448f42e0a9dfeb54b47b012b,298.15,101.0,2,N.N.O=S(=O)(O)O,Solvent,0.0512747768294498,O,Solvent,0.9487252231705502,0.629,0.0085,10.1016/j.jct.2013.08.018
92f8d2498fef4e83ab005731a889b1f1,298.15,101.0,2,N.N.O=S(=O)(O)O,Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,0.64,0.008,10.1016/j.jct.2013.08.018
ad05d2e1068b4c29beca01e8462cb9e2,298.15,101.0,2,N.N.O=S(=O)(O)O,Solvent,0.0512747768294498,O,Solvent,0.9487252231705502,0.627,0.0085,10.1016/j.jct.2013.08.018
05057789e42c4f43aacbd7f5e4b0f4a0,298.15,101.0,2,N.N.O=S(=O)(O)O,Solvent,0.0512747768294498,O,Solvent,0.9487252231705502,0.625,0.0085,10.1016/j.jct.2013.08.018
47e4a41f90404156b8f84fb79c902c54,298.15,101.0,2,N.N.O=S(=O)(O)O,Solvent,0.0176965155328884,O,Solvent,0.9823034844671116,0.641,0.008,10.1016/j.jct.2013.08.018
