,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Density Value (g / ml),Density Uncertainty (g / ml),Source
232,033db79b02214cd1a05eae7535a761bf,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.06364725707326417,,O,Solvent,0.9363527429267359,,1.0752000000000004,0.0018750000000000004,10.1016/j.jct.2016.07.003
233,1a13ecdb151c49ae87d9739e5c97bf78,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.06364725707326417,,O,Solvent,0.9363527429267359,,1.0774800000000002,0.0018800000000000004,10.1016/j.jct.2016.07.003
234,d8aa2df688264c69b1cf9961ca4357dc,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.06364725707326417,,O,Solvent,0.9363527429267359,,1.0796900000000003,0.0018850000000000004,10.1016/j.jct.2016.07.003
235,910291b9ddcd4af29de7e23660688ef0,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.06364725707326417,,O,Solvent,0.9363527429267359,,1.0817500000000002,0.0018850000000000004,10.1016/j.jct.2016.07.003
236,f6d787fd22c541f192324f0ca0328c27,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.06364725707326417,,O,Solvent,0.9363527429267359,,1.0838200000000002,0.0018900000000000004,10.1016/j.jct.2016.07.003
237,5efebe81f407455f811fd4de1a2cb82e,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.06364725707326417,,O,Solvent,0.9363527429267359,,1.0859100000000004,0.0018950000000000004,10.1016/j.jct.2016.07.003
238,4573b116769d4195acdace75b1f9047d,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.06364725707326417,,O,Solvent,0.9363527429267359,,1.0879500000000002,0.0018950000000000004,10.1016/j.jct.2016.07.003
239,ee17ebe30ea9494bba2b3e866855f653,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.06364725707326417,,O,Solvent,0.9363527429267359,,1.0899900000000002,0.0018950000000000004,10.1016/j.jct.2016.07.003
240,dcc9a90f3b134b56873281cd22d2ff98,298.15,101.0,Liquid,2,O,Solvent,0.99928,,CC(=O)[O-].[K+],Solvent,0.00072,,0.9979930000000002,3.450000000000001e-05,10.1021/je800307g
241,504c109e9e734d58a71b35f901f03f4d,298.15,101.0,Liquid,2,O,Solvent,0.99854,,CC(=O)[O-].[K+],Solvent,0.00146,,0.9989440000000002,3.450000000000001e-05,10.1021/je800307g
242,ed678d07f3f54457bae184bc8ab3f60c,298.15,101.0,Liquid,2,O,Solvent,0.99785,,CC(=O)[O-].[K+],Solvent,0.00215,,0.9998390000000003,3.400000000000001e-05,10.1021/je800307g
243,f1bd9f27620b46cb99a909d94693dfa0,298.15,101.0,Liquid,2,O,Solvent,0.99714,,CC(=O)[O-].[K+],Solvent,0.00286,,1.0007620000000002,3.450000000000001e-05,10.1021/je800307g
244,a7533f50a69f42eab27349058675a2d9,298.15,101.0,Liquid,2,O,Solvent,0.99642,,CC(=O)[O-].[K+],Solvent,0.00358,,1.0016930000000002,3.450000000000001e-05,10.1021/je800307g
245,0c5891820e2d443db566c6c47fc78c88,298.15,101.0,Liquid,2,O,Solvent,0.99569,,CC(=O)[O-].[K+],Solvent,0.00431,,1.0026190000000004,3.500000000000001e-05,10.1021/je800307g
246,bde9dbb6a57347e88866b2e02c6964d8,298.15,101.0,Liquid,2,O,Solvent,0.99497,,CC(=O)[O-].[K+],Solvent,0.00503,,1.0035370000000003,3.55e-05,10.1021/je800307g
247,1ce8eefd16144a8884c4d765df94ea67,298.15,101.0,Liquid,2,O,Solvent,0.99424,,CC(=O)[O-].[K+],Solvent,0.00576,,1.0044700000000002,3.55e-05,10.1021/je800307g
248,cb61552d9e6f4821a451bd6b84d1f08c,298.15,101.0,Liquid,2,O,Solvent,0.99352,,CC(=O)[O-].[K+],Solvent,0.00648,,1.0053890000000003,3.600000000000001e-05,10.1021/je800307g
249,8c3fb369551f4b33a50d77a945e93673,298.15,101.0,Liquid,2,O,Solvent,0.99279,,CC(=O)[O-].[K+],Solvent,0.00721,,1.0063380000000002,3.600000000000001e-05,10.1021/je800307g
250,d544feabad234c32ad5981b388701323,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.015001611297705428,,O,Solvent,0.9849983887022946,,1.0174200000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
251,ddbc82b070b74f95a704c97ba1a0b5c2,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.015001611297705428,,O,Solvent,0.9849983887022946,,1.0161700000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
252,0b0bf27909e044b0ae0b58baf5df28b2,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.015001611297705428,,O,Solvent,0.9849983887022946,,1.0147200000000003,0.0018650000000000003,10.1016/j.jct.2016.07.003
253,2dde3285c4d544f9ba110f66e4f12477,308.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.015001611297705428,,O,Solvent,0.9849983887022946,,1.0130800000000002,0.0018650000000000003,10.1016/j.jct.2016.07.003
254,d9c1b6a5ff524d4ab56bc824dec42978,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.015001611297705428,,O,Solvent,0.9849983887022946,,1.0112500000000002,0.0018650000000000003,10.1016/j.jct.2016.07.003
255,723ffd07c2b245e0a8341e4f473bdb39,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.03635,0.0018700000000000006,10.1016/j.jct.2016.07.003
256,7c65bbbe5dc94459967f39737c93d6ad,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0350400000000002,0.0018650000000000003,10.1016/j.jct.2016.07.003
257,36a89a94061f4f8285f0fa7d41fd810b,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0335500000000002,0.0018650000000000003,10.1016/j.jct.2016.07.003
258,22bde6e26faa41259773050ef9ff42ab,308.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0318000000000003,0.0018650000000000003,10.1016/j.jct.2016.07.003
259,06dbe50862fb4811b87bee8dffe8d077,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0300600000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
260,98cfde6726ab4f80b50afabd7ee0f086,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.04676527521457714,,O,Solvent,0.9532347247854228,,1.0551800000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
261,d8bd7635032b4d9c83f89d7a2ed38c4b,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.04676527521457714,,O,Solvent,0.9532347247854228,,1.0538100000000001,0.0018700000000000006,10.1016/j.jct.2016.07.003
262,7c4c3c69051f4792969eea4a91bf4f4d,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.04676527521457714,,O,Solvent,0.9532347247854228,,1.0523300000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
263,682b6264aa3a4262b8e4e1d4f506f054,308.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.04676527521457714,,O,Solvent,0.9532347247854228,,1.0507300000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
264,79d30429b63a4fca879a14aa1029042f,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.04676527521457714,,O,Solvent,0.9532347247854228,,1.0490300000000001,0.0018700000000000006,10.1016/j.jct.2016.07.003
265,306bea881c5a4432bf2d434d66b4a1ad,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.06364725707326419,,O,Solvent,0.9363527429267359,,1.0740500000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
266,d2a9070a9d524eeaac11d55dee634282,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.06364725707326419,,O,Solvent,0.9363527429267359,,1.0726500000000003,0.0018700000000000006,10.1016/j.jct.2016.07.003
267,634cbfd6a3ef4dff8cea32dcfe951849,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.06364725707326419,,O,Solvent,0.9363527429267359,,1.0711600000000003,0.0018700000000000006,10.1016/j.jct.2016.07.003
268,05cf7afd83f548a3a9a1f1a0a7814c3f,308.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.06364725707326419,,O,Solvent,0.9363527429267359,,1.0695500000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
269,8338b3077a2e4695bc2028c3cdaf287a,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.06364725707326419,,O,Solvent,0.9363527429267359,,1.0678500000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
270,6a9f61c7abcf49bfa449d28621d5f09b,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0174200000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
271,55ae2b2b169845f5ac19865ab787b363,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0200300000000002,0.0018750000000000004,10.1016/j.jct.2016.07.003
272,631027277fd044f1b24eba1782a75f88,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0223800000000003,0.0018750000000000004,10.1016/j.jct.2016.07.003
273,f15f92a5699843afbfde5a3d3ee88f32,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0246500000000003,0.0018800000000000004,10.1016/j.jct.2016.07.003
274,d0b5daaa544846c1ba2470f7bb34e43a,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0269200000000003,0.0018800000000000004,10.1016/j.jct.2016.07.003
275,55c328ab44b443ea96c4af66be625e9f,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0289900000000003,0.0018850000000000004,10.1016/j.jct.2016.07.003
276,94df39a3784f4e8aa6e32cea414d1318,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0311700000000004,0.0018850000000000004,10.1016/j.jct.2016.07.003
277,5ca614d97ce9475194e57abc0272c654,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0332500000000002,0.0018900000000000004,10.1016/j.jct.2016.07.003
278,018b0d93fdf34d79a72d4c5f668ca561,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0352300000000003,0.0018900000000000004,10.1016/j.jct.2016.07.003
279,5a0ff25406734b038fbd7e169f6a47d8,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0372500000000002,0.0018900000000000004,10.1016/j.jct.2016.07.003
280,7acf52f88c2f480a89f3d56ee34357d7,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.03912,0.0018900000000000004,10.1016/j.jct.2016.07.003
281,cdee590ce43949f788f1dc5245d25efe,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0161700000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
282,b21ef2066a0e4c6489dde82bd1fdfa0c,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0187400000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
283,100637fa32014e429a9ce877a679d83c,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0210500000000002,0.0018750000000000004,10.1016/j.jct.2016.07.003
284,895b854cfde641fabfccb242bafb4a3a,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0232900000000003,0.0018750000000000004,10.1016/j.jct.2016.07.003
285,d949f9cee0184a9390c25f117a7e2ed0,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0255000000000003,0.0018800000000000004,10.1016/j.jct.2016.07.003
286,93c36724b0464e39afec021aa4d51d92,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0275500000000002,0.0018800000000000004,10.1016/j.jct.2016.07.003
287,27b5e90359cd44df944cb1fc78f6ef7a,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0296900000000002,0.0018850000000000004,10.1016/j.jct.2016.07.003
288,dff7369776594088ac0370f9bdfa9945,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0317500000000002,0.0018850000000000004,10.1016/j.jct.2016.07.003
289,a8da8e16adeb4f36a5e7868f112fcfb8,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0337000000000003,0.0018850000000000004,10.1016/j.jct.2016.07.003
290,9c3bbb1b63be4ff393a977219cc9f503,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0357200000000002,0.0018900000000000004,10.1016/j.jct.2016.07.003
291,ae3b8b6748f14122a313b320d2c2f274,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0375800000000002,0.0018900000000000004,10.1016/j.jct.2016.07.003
292,8218b640a4344f28ad9d8fc3160bafdf,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0147200000000003,0.0018650000000000003,10.1016/j.jct.2016.07.003
293,49c3ffa58c844ad2828ad1e5acb966fc,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0172600000000003,0.0018700000000000006,10.1016/j.jct.2016.07.003
294,45b14612e59c4f559a40a826203703dc,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0195200000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
295,6d8e6195cca349728becc7ec62637f15,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0217200000000002,0.0018750000000000004,10.1016/j.jct.2016.07.003
296,56ac312eef7f49229ff86439ea554523,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0238800000000003,0.0018750000000000004,10.1016/j.jct.2016.07.003
297,0aa598fb5dd6400487ba8deea694cf70,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0258800000000003,0.0018800000000000004,10.1016/j.jct.2016.07.003
298,0a9598a80eb54be1aef8ecbcfa9c491a,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0279800000000003,0.0018800000000000004,10.1016/j.jct.2016.07.003
299,31e8cb0752bc4d9394d8430eaa832607,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0299900000000002,0.0018850000000000004,10.1016/j.jct.2016.07.003
300,9930eacbcbfa44a1a5a1601078685655,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0319000000000003,0.0018850000000000004,10.1016/j.jct.2016.07.003
301,c223fcc0ae9644ab9af209f669b5f1d1,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.03387,0.0018900000000000004,10.1016/j.jct.2016.07.003
302,4ca53a4faf45416d976fb24830a806fe,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0357200000000002,0.0018900000000000004,10.1016/j.jct.2016.07.003
303,6b07f0d9e1c14d7b98dfcb52d41fbeca,308.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0130800000000002,0.0018650000000000003,10.1016/j.jct.2016.07.003
304,5299065c58b146829df878f89cdb97fc,308.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0155900000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
305,0f1774058db74ab487b8285b71160410,308.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.01781,0.0018700000000000006,10.1016/j.jct.2016.07.003
306,f67bcf200ae5492da59515c3806c24d7,308.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0199700000000003,0.0018750000000000004,10.1016/j.jct.2016.07.003
307,95bca42203904d6eb6657b3a3074e900,308.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0221100000000003,0.0018750000000000004,10.1016/j.jct.2016.07.003
308,26e79fbf83684a7286ed6a450ec8ac7b,308.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.02408,0.0018800000000000004,10.1016/j.jct.2016.07.003
309,ef9749c38a2c40a0a142c41fa410c75b,308.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0261400000000003,0.0018800000000000004,10.1016/j.jct.2016.07.003
310,112e13cf3eca47228b3ce511b0f633a3,308.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0281300000000004,0.0018850000000000004,10.1016/j.jct.2016.07.003
311,4c25be49f2e24256b2ac7d7e588a4d7d,308.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0299900000000002,0.0018850000000000004,10.1016/j.jct.2016.07.003
312,3d36906420a84082aad8d5bfd28e79ed,308.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0319400000000003,0.0018900000000000004,10.1016/j.jct.2016.07.003
313,e08bd3960b0d40268f1343d666b83865,308.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0337400000000003,0.0018900000000000004,10.1016/j.jct.2016.07.003
314,93a1ad7c34b94388b486afb5d17c0dae,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0112500000000002,0.0018650000000000003,10.1016/j.jct.2016.07.003
315,d547cdf0e3e54308afb174ab1bc50a8e,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0137300000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
316,02585658fcd54024ae5f53fe4228581b,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0159200000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
317,32853c97cde841ffba66373e19ee71e2,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0180500000000001,0.0018750000000000004,10.1016/j.jct.2016.07.003
318,6b9b2abd30d24b5999e872529885dfab,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0201500000000001,0.0018750000000000004,10.1016/j.jct.2016.07.003
319,1ba350880b4a4f98943128af8dc0cfd3,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0221000000000002,0.0018800000000000004,10.1016/j.jct.2016.07.003
320,a6e2ec8aab304e6e83c0e0a229f3e874,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0241300000000004,0.0018800000000000004,10.1016/j.jct.2016.07.003
321,70892600933244ffa26aa25c41e16d7e,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0261000000000002,0.0018850000000000004,10.1016/j.jct.2016.07.003
322,7e011f03e3b4460cb73c515e83fc1a46,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0279700000000003,0.0018850000000000004,10.1016/j.jct.2016.07.003
323,c3dc0496d4c84839ac6f636bfb87b7e4,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0298800000000004,0.0018900000000000004,10.1016/j.jct.2016.07.003
324,05465262d06f41da9d4ce069d7d63c3b,313.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.01500161129770543,,O,Solvent,0.9849983887022947,,1.0316600000000002,0.0018900000000000004,10.1016/j.jct.2016.07.003
325,f8e697676e4a43a39d4bf72e7033a394,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.03635,0.0018700000000000006,10.1016/j.jct.2016.07.003
326,f65ccbcd248942e18de86cc0aa0220d8,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0389700000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
327,46e28cc043da45d7a662b7422597f6a8,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0415600000000003,0.0018700000000000006,10.1016/j.jct.2016.07.003
328,e9d9f9a8e25c42dfaf23d58445437d9e,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0439600000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
329,b373f27d6c22469c8886a4d2b1a642da,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0460800000000001,0.0018700000000000006,10.1016/j.jct.2016.07.003
330,a0656094a45947c688e51636e9e880e9,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0483200000000001,0.0018700000000000006,10.1016/j.jct.2016.07.003
331,2d8fd8ef528a49f886f94f2f7dfc3251,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0506500000000003,0.0018750000000000004,10.1016/j.jct.2016.07.003
332,812da71a81e1473595a09dec6d67f171,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0526700000000002,0.0018750000000000004,10.1016/j.jct.2016.07.003
333,5f221e2d26f14d27ae62175fa5169a4a,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0546200000000001,0.0018750000000000004,10.1016/j.jct.2016.07.003
334,2c0e2caeffbe4cbbbef1b1e16b314652,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0567000000000002,0.0018750000000000004,10.1016/j.jct.2016.07.003
335,e2e0f9eedda64a939a7fe5735e89e601,293.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0586700000000002,0.0018800000000000004,10.1016/j.jct.2016.07.003
336,d26cb0011dcc4ea580c30e53384fe1a9,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0350400000000002,0.0018650000000000003,10.1016/j.jct.2016.07.003
337,b16b79147dcb4cf1b34eafc608a8ee4a,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0376200000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
338,250575463a8d4d239e11702e099b8553,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0401600000000004,0.0018700000000000006,10.1016/j.jct.2016.07.003
339,47c323540d5e4ee2882c43c90e69f475,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0425200000000003,0.0018700000000000006,10.1016/j.jct.2016.07.003
340,96d32ecf342b4c2cb445f754419cccd2,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0445900000000001,0.0018700000000000006,10.1016/j.jct.2016.07.003
341,c24371dfd42548709279a395e06eec69,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0468000000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
342,99503b4d5fca4a288ce82c646160ced5,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.04909,0.0018700000000000006,10.1016/j.jct.2016.07.003
343,b6c121f0a1634e48a02d799713de41ca,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0510800000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
344,33a06445f5d043e0ae05f6b4eba91ef6,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0530100000000002,0.0018750000000000004,10.1016/j.jct.2016.07.003
345,92f0f49cc5204752b58526fc7925fdea,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0550700000000002,0.0018750000000000004,10.1016/j.jct.2016.07.003
346,3c575603b25845a8ac96dbfe194d920c,298.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0570300000000001,0.0018750000000000004,10.1016/j.jct.2016.07.003
347,053af7a97b47442891181214888f95b3,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0335500000000002,0.0018650000000000003,10.1016/j.jct.2016.07.003
348,2302580b5ce246dc91d4efe6c234e1cf,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0361000000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
349,dd75f144929a4339be313d2007f6c3b4,303.15,87.0,Liquid,2,[Cl-].[Li+],Solvent,0.030578846114760482,,O,Solvent,0.9694211538852395,,1.0386000000000002,0.0018700000000000006,10.1016/j.jct.2016.07.003
