Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Source
bca4c456c6c3487eaf086601182f2b43,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.7646,,CCCCCCC,Solvent,0.2354,,,,,,1.088,0.0092,10.1016/j.jct.2003.11.008
2a4b042745f345ab81e5cfadd06af576,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.8157,,CCCCCCC,Solvent,0.1843,,,,,,0.907,0.0078,10.1016/j.jct.2003.11.008
b416f36cf2534525853da504564e4b49,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.8649,,CCCCCCC,Solvent,0.1351,,,,,,0.7106,0.0063,10.1016/j.jct.2003.11.008
cda4c86c044d4581b51cb8c68b32b904,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.9129,,CCCCCCC,Solvent,0.0870999999999999,,,,,,0.482,0.00455,10.1016/j.jct.2003.11.008
5108bc91ba004d3f9aa9b72f78ba990f,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.9591,,CCCCCCC,Solvent,0.0409,,,,,,0.2492,0.00275,10.1016/j.jct.2003.11.008
084deaba2879466a9101345c6ddc899c,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.0596,,CCCCCCCCC,Solvent,0.9404,,,,,,0.3637,0.00365,10.1016/j.jct.2003.11.008
b43985cabdaa45a4b9bcf82ba4b29482,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.131,,CCCCCCCCC,Solvent,0.869,,,,,,0.7182,0.00635,10.1016/j.jct.2003.11.008
e76e2d5cbb5749b38cb2f51b7f648890,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.2117,,CCCCCCCCC,Solvent,0.7883,,,,,,1.0579,0.009,10.1016/j.jct.2003.11.008
055a39e10d1346f4b143ce80998603fa,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.295,,CCCCCCCCC,Solvent,0.7050000000000001,,,,,,1.3229,0.01105,10.1016/j.jct.2003.11.008
fd45d1669f0a4386a89b4b17b7f64aaf,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.3664,,CCCCCCCCC,Solvent,0.6335999999999999,,,,,,1.5128,0.0125,10.1016/j.jct.2003.11.008
cecbe3da87624df09ca2030dc5fc0a63,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.436,,CCCCCCCCC,Solvent,0.5640000000000001,,,,,,1.6493,0.01355,10.1016/j.jct.2003.11.008
e9a56817efa54367a1751de0597efeaa,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.4899,,CCCCCCCCC,Solvent,0.5101,,,,,,1.6992,0.01395,10.1016/j.jct.2003.11.008
10493a68ffe54318a147f16b67d3034e,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.5447,,CCCCCCCCC,Solvent,0.4553,,,,,,1.7064,0.014,10.1016/j.jct.2003.11.008
8a86178bbcdb4f35973ab1dd0f31f344,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.5881,,CCCCCCCCC,Solvent,0.4119,,,,,,1.6688,0.0137,10.1016/j.jct.2003.11.008
268ac0b1aead44ee833a04dd5324dc6c,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.6166,,CCCCCCCCC,Solvent,0.3833999999999999,,,,,,1.6349,0.01345,10.1016/j.jct.2003.11.008
a05b573326d04bb7a8350b822c010f1b,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.629,,CCCCCCCCC,Solvent,0.371,,,,,,1.6044,0.0132,10.1016/j.jct.2003.11.008
d4de17df8c7c4ed58e0dc7a0c3ee361f,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.6629,,CCCCCCCCC,Solvent,0.3370999999999999,,,,,,1.5591,0.01285,10.1016/j.jct.2003.11.008
11eb0ef09a1c4d9c8d34918b248c0719,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.7061,,CCCCCCCCC,Solvent,0.2939,,,,,,1.4529,0.01205,10.1016/j.jct.2003.11.008
dff108531e6f40e99e41140688e45fd7,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.752,,CCCCCCCCC,Solvent,0.248,,,,,,1.3387,0.01115,10.1016/j.jct.2003.11.008
aed32652f2b24a128e9490a458e9aa50,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.7991,,CCCCCCCCC,Solvent,0.2008999999999999,,,,,,1.1608,0.00975,10.1016/j.jct.2003.11.008
7f66e50536394967bdde4f593574e54f,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.8421,,CCCCCCCCC,Solvent,0.1579,,,,,,0.9837,0.0084,10.1016/j.jct.2003.11.008
c39ce6c7e2004d3cacc290efaaaf2e81,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.8875,,CCCCCCCCC,Solvent,0.1125,,,,,,0.742,0.00655,10.1016/j.jct.2003.11.008
d469f00b04484ed6aa456b2455f7197f,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.9312,,CCCCCCCCC,Solvent,0.0687999999999999,,,,,,0.4925,0.00465,10.1016/j.jct.2003.11.008
cc2dba133df644b3a8bebcbaf7d65684,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.9672,,CCCCCCCCC,Solvent,0.0328,,,,,,0.2471,0.00275,10.1016/j.jct.2003.11.008
6843613300454e6786fa1881b3e9ef3d,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.1003,,CCCCCCCCCCC,Solvent,0.8996999999999999,,,,,,0.623,0.0056,10.1016/j.jct.2003.11.008
8755e3c4d4ac4b0cac844dd07a0d56f7,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.1944,,CCCCCCCCCCC,Solvent,0.8056,,,,,,1.0539,0.00895,10.1016/j.jct.2003.11.008
6eb24620c71e44b68653fccec366455d,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.2921,,CCCCCCCCCCC,Solvent,0.7079,,,,,,1.4341,0.0119,10.1016/j.jct.2003.11.008
912acf2caacd4f5495fcfc8269e92f3e,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.3767,,CCCCCCCCCCC,Solvent,0.6233,,,,,,1.6812,0.0138,10.1016/j.jct.2003.11.008
8413bd94c87e40e18e34453e382fd9ec,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.4501,,CCCCCCCCCCC,Solvent,0.5499,,,,,,1.8114,0.0148,10.1016/j.jct.2003.11.008
ec574f0ac7444848b504516c036f8639,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.509,,CCCCCCCCCCC,Solvent,0.491,,,,,,1.8528,0.01515,10.1016/j.jct.2003.11.008
28e27159b3c34a76811600462f1b5863,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.5537,,CCCCCCCCCCC,Solvent,0.4463,,,,,,1.845,0.01505,10.1016/j.jct.2003.11.008
432d89c674224c008d8b0b5b7d19232c,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.5965,,CCCCCCCCCCC,Solvent,0.4034999999999999,,,,,,1.8251,0.0149,10.1016/j.jct.2003.11.008
dcfcc51a162a4490be91477982a5ef2b,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.6065,,CCCCCCCCCCC,Solvent,0.3934999999999999,,,,,,1.8121,0.0148,10.1016/j.jct.2003.11.008
0130b56722584c3eb75f03d00a1ca440,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.6498,,CCCCCCCCCCC,Solvent,0.3501999999999999,,,,,,1.7279,0.01415,10.1016/j.jct.2003.11.008
4ee24ff483884a02a8775437ea0d6f21,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.6942,,CCCCCCCCCCC,Solvent,0.3057999999999999,,,,,,1.6305,0.0134,10.1016/j.jct.2003.11.008
e73857482a4f46269f2e9383344c7bfc,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.7366,,CCCCCCCCCCC,Solvent,0.2633999999999999,,,,,,1.5231,0.0126,10.1016/j.jct.2003.11.008
c8215685770748a5a33665a4982c270e,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.7848,,CCCCCCCCCCC,Solvent,0.2151999999999999,,,,,,1.3634,0.01135,10.1016/j.jct.2003.11.008
3fade7041cd043d19c3dd771b17d2d33,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.8361,,CCCCCCCCCCC,Solvent,0.1639,,,,,,1.1381,0.0096,10.1016/j.jct.2003.11.008
f87352d713214fe99694c97f5a06f907,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.8884,,CCCCCCCCCCC,Solvent,0.1116,,,,,,0.8614,0.00745,10.1016/j.jct.2003.11.008
56aed00e0f6342dd813ad83b7a191bb3,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.9357,,CCCCCCCCCCC,Solvent,0.0643,,,,,,0.5889,0.0054,10.1016/j.jct.2003.11.008
61b8e7cf39864199872e1affd52602af,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.9742,,CCCCCCCCCCC,Solvent,0.0258,,,,,,0.2492,0.00285,10.1016/j.jct.2003.11.008
dbe11650fdb8493d8f82b91388207c7a,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.0838,,CCCCCCCCCCCCC,Solvent,0.9162,,,,,,0.5093,0.00475,10.1016/j.jct.2003.11.008
69aca38a2b904dcfa24482522f6a386e,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.1616,,CCCCCCCCCCCCC,Solvent,0.8384,,,,,,0.9064,0.0078,10.1016/j.jct.2003.11.008
afe0700996a344fc9cb8d8c5e9006c63,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.2388,,CCCCCCCCCCCCC,Solvent,0.7612,,,,,,1.2651,0.0106,10.1016/j.jct.2003.11.008
fe92e7c848ad431c888384c91ac0ede5,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.3097,,CCCCCCCCCCCCC,Solvent,0.6903,,,,,,1.5515,0.0128,10.1016/j.jct.2003.11.008
8805939900914e82ade8937e1b898824,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.3743,,CCCCCCCCCCCCC,Solvent,0.6256999999999999,,,,,,1.7565,0.0144,10.1016/j.jct.2003.11.008
360ee69675b0457c92f5bfb1dabf9a01,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.4307,,CCCCCCCCCCCCC,Solvent,0.5692999999999999,,,,,,1.8771,0.0153,10.1016/j.jct.2003.11.008
015e9baa7a36497d8440f7dcce99fee9,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.4842,,CCCCCCCCCCCCC,Solvent,0.5158,,,,,,1.9519,0.0159,10.1016/j.jct.2003.11.008
6eeb4c5e2e5c4a72ac86b30e1900bd8f,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.532,,CCCCCCCCCCCCC,Solvent,0.4679999999999999,,,,,,2.0015,0.0163,10.1016/j.jct.2003.11.008
ed7d3a0e32bb4e13b915b4e46ef2282f,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.5728,,CCCCCCCCCCCCC,Solvent,0.4272,,,,,,2.0031,0.0163,10.1016/j.jct.2003.11.008
f5148d8b31834419af31b1f942382163,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.6188,,CCCCCCCCCCCCC,Solvent,0.3812,,,,,,1.9833,0.01615,10.1016/j.jct.2003.11.008
1139732c021040fe90ca7c1a54a57f75,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.6556,,CCCCCCCCCCCCC,Solvent,0.3444,,,,,,1.9362,0.01575,10.1016/j.jct.2003.11.008
365e842f9c5c46928af8b4ee1ddfc8ca,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.6946,,CCCCCCCCCCCCC,Solvent,0.3054,,,,,,1.878,0.0153,10.1016/j.jct.2003.11.008
7a36965832d54203820dca28049aa52e,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.7336,,CCCCCCCCCCCCC,Solvent,0.2663999999999999,,,,,,1.7876,0.0146,10.1016/j.jct.2003.11.008
5c6b825d607e4f039745c4c860aadea3,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.7755,,CCCCCCCCCCCCC,Solvent,0.2245,,,,,,1.6549,0.0136,10.1016/j.jct.2003.11.008
14834c64546541c695bb314cebf732e3,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.8179,,CCCCCCCCCCCCC,Solvent,0.1821,,,,,,1.4797,0.01225,10.1016/j.jct.2003.11.008
62a9a564e6ac40eaa23fcd0472abe0b6,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.8605,,CCCCCCCCCCCCC,Solvent,0.1394999999999999,,,,,,1.2535,0.0105,10.1016/j.jct.2003.11.008
ec0760be30494f36bfa0a42653fc24fd,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.9015,,CCCCCCCCCCCCC,Solvent,0.0985,,,,,,1.001,0.00855,10.1016/j.jct.2003.11.008
fc8dfa35a33d41a98b1e0e0b710ade9d,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.9432,,CCCCCCCCCCCCC,Solvent,0.0567999999999999,,,,,,0.6728,0.00605,10.1016/j.jct.2003.11.008
38a2a64ea5b045c2a33a7b2655a6282c,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.9761,,CCCCCCCCCCCCC,Solvent,0.0239,,,,,,0.3132,0.0034,10.1016/j.jct.2003.11.008
af81d4b77139405aba61c6562d791e0f,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.0901,,CCCCCCCCCCCCCCC,Solvent,0.9099,,,,,,0.559,0.00515,10.1016/j.jct.2003.11.008
31feeefc024c423cb0d02de9fcd2aea8,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.1777,,CCCCCCCCCCCCCCC,Solvent,0.8223,,,,,,1.0203,0.0087,10.1016/j.jct.2003.11.008
0ab653d19c644072bcf3b6ea797aa057,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.2582,,CCCCCCCCCCCCCCC,Solvent,0.7418,,,,,,1.4179,0.01175,10.1016/j.jct.2003.11.008
29886eb71ed147d5859c8cac63c81784,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.3339,,CCCCCCCCCCCCCCC,Solvent,0.6661,,,,,,1.7175,0.0141,10.1016/j.jct.2003.11.008
1ae70c81f031491a8785bde685a3e187,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.397,,CCCCCCCCCCCCCCC,Solvent,0.603,,,,,,1.9082,0.01555,10.1016/j.jct.2003.11.008
32a7db91f278497ab759fe506ff93ff7,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.4609,,CCCCCCCCCCCCCCC,Solvent,0.5391,,,,,,2.0478,0.01665,10.1016/j.jct.2003.11.008
a695c69286314e318be0f0544abeedb6,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.5093,,CCCCCCCCCCCCCCC,Solvent,0.4907,,,,,,2.1128,0.01715,10.1016/j.jct.2003.11.008
011b9bb47c7a4e0ca0738905fa2bd95a,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.5557,,CCCCCCCCCCCCCCC,Solvent,0.4443,,,,,,2.137,0.01735,10.1016/j.jct.2003.11.008
8a079acb9b1c4769b3b7bdb43edca6e5,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.6033,,CCCCCCCCCCCCCCC,Solvent,0.3967,,,,,,2.1311,0.0173,10.1016/j.jct.2003.11.008
1f55c321d54544bdaf69963684cf6db1,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.6563,,CCCCCCCCCCCCCCC,Solvent,0.3437,,,,,,2.0708,0.0168,10.1016/j.jct.2003.11.008
08f151617da44dd8a2182b44191be408,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.6935,,CCCCCCCCCCCCCCC,Solvent,0.3065,,,,,,2.0096,0.01635,10.1016/j.jct.2003.11.008
b46f7b4364ae45faa134ddaf60f2845e,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.7292,,CCCCCCCCCCCCCCC,Solvent,0.2708,,,,,,1.9121,0.0156,10.1016/j.jct.2003.11.008
5e8195abdf824794a0bd024fbfda3b0b,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.7706,,CCCCCCCCCCCCCCC,Solvent,0.2294,,,,,,1.7755,0.01455,10.1016/j.jct.2003.11.008
229e30dd130348758001f221bc8d88a6,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.813,,CCCCCCCCCCCCCCC,Solvent,0.187,,,,,,1.607,0.01325,10.1016/j.jct.2003.11.008
a9e13cd089fb4fa0b8b111a80af9f761,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.8538,,CCCCCCCCCCCCCCC,Solvent,0.1462,,,,,,1.3886,0.01155,10.1016/j.jct.2003.11.008
a324206cb9b54263b6fd5b4d3ab039af,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.8958,,CCCCCCCCCCCCCCC,Solvent,0.1041999999999999,,,,,,1.1436,0.00965,10.1016/j.jct.2003.11.008
c82a41f80c9c4171a208291272493cc6,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.9283,,CCCCCCCCCCCCCCC,Solvent,0.0716999999999999,,,,,,0.8801,0.00765,10.1016/j.jct.2003.11.008
976d36b38fec427c9ba8de06d5d47fc5,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.9676,,CCCCCCCCCCCCCCC,Solvent,0.0323999999999999,,,,,,0.4804,0.0046,10.1016/j.jct.2003.11.008
1b221754f6814e308609f98c5a4984c5,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.0911,,CCCCCCCCCCCCCCCCC,Solvent,0.9089,,,,,,0.5685,0.0052,10.1016/j.jct.2003.11.008
a78c5867724e4fe9ac2e75afdc94bb58,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.1754,,CCCCCCCCCCCCCCCCC,Solvent,0.8246,,,,,,1.0263,0.00875,10.1016/j.jct.2003.11.008
da340a15131245c6994f1b5e0bb8c8f2,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.2543,,CCCCCCCCCCCCCCCCC,Solvent,0.7457,,,,,,1.4414,0.01195,10.1016/j.jct.2003.11.008
179a7432cc4e4d629dcd9b25a2a8f75d,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.3274,,CCCCCCCCCCCCCCCCC,Solvent,0.6726,,,,,,1.7343,0.0142,10.1016/j.jct.2003.11.008
8d3576e14b2b428fa0c9ba139ad49be3,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.394,,CCCCCCCCCCCCCCCCC,Solvent,0.606,,,,,,1.9528,0.0159,10.1016/j.jct.2003.11.008
ff82c126ed064a6e9840185b8db19527,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.4566,,CCCCCCCCCCCCCCCCC,Solvent,0.5434,,,,,,2.1155,0.01715,10.1016/j.jct.2003.11.008
c6906596ed2d4c909d68ba6a21de32a8,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.512,,CCCCCCCCCCCCCCCCC,Solvent,0.488,,,,,,2.197,0.0178,10.1016/j.jct.2003.11.008
fa01c5c021984d5981199b719771a4ce,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.558,,CCCCCCCCCCCCCCCCC,Solvent,0.4419999999999999,,,,,,2.2334,0.01805,10.1016/j.jct.2003.11.008
6d785697c412470faa8582523c1e0271,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.6007,,CCCCCCCCCCCCCCCCC,Solvent,0.3993,,,,,,2.2212,0.018,10.1016/j.jct.2003.11.008
c2b175eeb0e14db385c051e07f3ea9fe,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.634,,CCCCCCCCCCCCCCCCC,Solvent,0.366,,,,,,2.1866,0.0177,10.1016/j.jct.2003.11.008
6d9c943f4343403eb2ad487253524246,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.6486,,CCCCCCCCCCCCCCCCC,Solvent,0.3514,,,,,,2.171,0.0176,10.1016/j.jct.2003.11.008
89ecbd57a7844c7f9b4326fb51807396,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.6818,,CCCCCCCCCCCCCCCCC,Solvent,0.3182,,,,,,2.1075,0.0171,10.1016/j.jct.2003.11.008
3dc41956fc2f4870a2a6882131051422,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.7172,,CCCCCCCCCCCCCCCCC,Solvent,0.2828,,,,,,2.0313,0.0165,10.1016/j.jct.2003.11.008
7fd6cd8a8b82497ebeb4cb000095e283,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.7538,,CCCCCCCCCCCCCCCCC,Solvent,0.2461999999999999,,,,,,1.938,0.0158,10.1016/j.jct.2003.11.008
0e5187b3dce244cc9d4a7b2910ab900d,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.7913,,CCCCCCCCCCCCCCCCC,Solvent,0.2087,,,,,,1.7831,0.0146,10.1016/j.jct.2003.11.008
14aa2f45731f4b648488b05bb9f8afbe,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.8271,,CCCCCCCCCCCCCCCCC,Solvent,0.1729,,,,,,1.6396,0.0135,10.1016/j.jct.2003.11.008
b9a32a6b134844e9b7cc8e04f7433a97,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.8653,,CCCCCCCCCCCCCCCCC,Solvent,0.1347,,,,,,1.4306,0.01185,10.1016/j.jct.2003.11.008
a6e8981c7ee04d11a451f7765915b86e,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.9018,,CCCCCCCCCCCCCCCCC,Solvent,0.0981999999999999,,,,,,1.1999,0.0101,10.1016/j.jct.2003.11.008
3d12f8e34b2948bf98bfb0a912d87c13,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.9382,,CCCCCCCCCCCCCCCCC,Solvent,0.0617999999999999,,,,,,0.9209,0.00795,10.1016/j.jct.2003.11.008
dc6dea344d9f44f588a882d7cba355a5,318.15,101.3,Liquid,2,CCOC(C)=O,Solvent,0.9719,,CCCCCCCCCCCCCCCCC,Solvent,0.0281,,,,,,0.5071,0.00485,10.1016/j.jct.2003.11.008
2f41a3bfac2042b390b1da60cf008ebb,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.0692,,CCCCCCC,Solvent,0.9308,,,,,,0.3455,0.00345,10.1016/j.jct.2003.11.008
a872734cd8174fa68106ef2c74c7a8d4,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.1449,,CCCCCCC,Solvent,0.8551,,,,,,0.6329,0.0057,10.1016/j.jct.2003.11.008
ffadfb416965450a88481d2eb70009e9,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.2229,,CCCCCCC,Solvent,0.7771,,,,,,0.8839,0.00765,10.1016/j.jct.2003.11.008
a121d265a45e463d8b5b27dc5ffd0111,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.2968,,CCCCCCC,Solvent,0.7032,,,,,,1.052,0.00895,10.1016/j.jct.2003.11.008
71d4b0bdaa8b4040a50c82456d0ee036,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.3635,,CCCCCCC,Solvent,0.6365000000000001,,,,,,1.1622,0.0098,10.1016/j.jct.2003.11.008
5da2467f1f6e4888845ec3ddceccdc3e,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.4256,,CCCCCCC,Solvent,0.5744,,,,,,1.2203,0.01025,10.1016/j.jct.2003.11.008
0f63abb7266f47aeac54945c7732f48b,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.484,,CCCCCCC,Solvent,0.516,,,,,,1.2363,0.01035,10.1016/j.jct.2003.11.008
81a038c733c0406d8dcd34d0f936b21e,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.535,,CCCCCCC,Solvent,0.4649999999999999,,,,,,1.2171,0.0102,10.1016/j.jct.2003.11.008
56e7972cebfc4084acb355c4b412bf3e,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.5539,,CCCCCCC,Solvent,0.4461,,,,,,1.187,0.00995,10.1016/j.jct.2003.11.008
fc1cc9204fd946af8756c0d48be24def,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.6002,,CCCCCCC,Solvent,0.3998,,,,,,1.1302,0.00955,10.1016/j.jct.2003.11.008
afc4549dc6174cdea28ed5e138cd1262,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.6528,,CCCCCCC,Solvent,0.3471999999999999,,,,,,1.0508,0.0089,10.1016/j.jct.2003.11.008
bf9928f5ea5b4865989146a620412816,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.6987,,CCCCCCC,Solvent,0.3013,,,,,,0.9556,0.0082,10.1016/j.jct.2003.11.008
490c745ee387429d9ebfec3b2396c74d,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.7526,,CCCCCCC,Solvent,0.2473999999999999,,,,,,0.8282,0.0072,10.1016/j.jct.2003.11.008
c427c18c2ac546d5a9693d96b2f00857,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.8089,,CCCCCCC,Solvent,0.1911,,,,,,0.6592,0.0059,10.1016/j.jct.2003.11.008
3d9c3813279441b8a7a7bd3ffce4893f,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.8635,,CCCCCCC,Solvent,0.1364999999999999,,,,,,0.4933,0.0046,10.1016/j.jct.2003.11.008
9a895e328acb4df6b2e63c5d7c7b3df4,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.9048,,CCCCCCC,Solvent,0.0951999999999999,,,,,,0.3544,0.00355,10.1016/j.jct.2003.11.008
0c09cf95ece44a1f93968f5f462b76ed,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.9537,,CCCCCCC,Solvent,0.0463,,,,,,0.1852,0.00225,10.1016/j.jct.2003.11.008
78ed3caee1f4458499ed314669052557,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.0866,,CCCCCCCCC,Solvent,0.9134,,,,,,0.4563,0.00435,10.1016/j.jct.2003.11.008
4c0c0b0c82724d71a17a6d8a4f6fe465,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.1795,,CCCCCCCCC,Solvent,0.8205,,,,,,0.7984,0.00695,10.1016/j.jct.2003.11.008
f42ef6bcb83b47828e6778d968732e64,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.2657,,CCCCCCCCC,Solvent,0.7343,,,,,,1.0662,0.00905,10.1016/j.jct.2003.11.008
dde8639ad4d64861a5d80925f66706a9,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.344,,CCCCCCCCC,Solvent,0.656,,,,,,1.2286,0.0103,10.1016/j.jct.2003.11.008
21bece0398574377bb88b09dddb03993,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.4115,,CCCCCCCCC,Solvent,0.5885,,,,,,1.3299,0.0111,10.1016/j.jct.2003.11.008
c57c1d7235624c4c9c5fec4f0ef7f4f7,318.15,101.3,Liquid,2,CCCOC(C)=O,Solvent,0.4797,,CCCCCCCCC,Solvent,0.5203,,,,,,1.3818,0.0115,10.1016/j.jct.2003.11.008
